INET Link Characteristic File
 228     1.0     1.0     1.0     1.0     1.0
  53  136  109  0.070  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  54  106  131  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  55  113  125  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  56  131  175  0.070  85.0 2000.0  1.0  0.00  50.0 120.0  58  0 3600   0   0     0   0   0 00000 11111
  57  125  166  0.070  85.0 2000.0  1.0  0.00  50.0 120.0  59  0 3600   0   0     0   0   0 00000 11111
  58  175  132  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  59  166  126  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  60  132  105  0.070  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  61  126  114  0.070  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  62  102  127  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  63  117  129  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  64  127  165  0.070  85.0 2000.0  1.0  0.00  50.0 120.0  66  0 3600   0   0     0   0   0 00000 11111
  65  129  176  0.070  85.0 2000.0  1.0  0.00  50.0 120.0  67  0 3600   0   0     0   0   0 00000 11111
  66  165  128  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  67  176  130  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  68  128  101  0.070  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  69  130  118  0.070  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  70  121  133  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  71  133  186  0.070  85.0 2000.0  1.0  0.00  50.0 120.0  72  0 3600   0   0     0   0   0 00000 11111
  72  186  134  0.200  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  73  134  122  0.070  85.0 2000.0  1.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  74   13  148  1.500  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  75  148  147  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0    13  -2   3 00000 11111
  76  147  146  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  77  146  145  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  78  145  144  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  79    1  138  1.500  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  80  144  143  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0     9   2   0 00000 11111
  81  138  139  0.100  80.0 2000.0 -3.0  0.00  50.0 120.0   0  0    0  88 125    -5  -2   3 00000 11111
  82  143  142  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  83  139  140  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  84  142  141  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  85  140  141  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  86  141  140  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  87  141  142  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  88  140  139  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0  81 142    -5  -2   3 00000 11111
  89  142  143  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0     9   2   0 00000 11111
  90  139  138  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  91  143  144  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  92  138    1  1.500  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  93  144  145  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  94  145  146  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  95  146  147  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0    13  -2   3 00000 11111
  96  147  148  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  97  148   13  1.500  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  98    9  160  1.500  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
  99  160  159  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0    16  -2   3 00000 11111
 100  159  158  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 101  158  157  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 102  157  156  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 103    5  150  1.500  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 104  156  155  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0    12   2   0 00000 11111
 105  150  151  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0     8   2   0 00000 11111
 106  155  154  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 107  151  152  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 108  154  153  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 109  152  153  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 110  153  152  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 111  153  154  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 112  152  151  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0     8   2   0 00000 11111
 113  154  155  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0    12   2   0 00000 11111
 114  151  150  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 115  155  156  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 116  150    5  1.500  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 117  156  157  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 118  157  158  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 119  158  159  0.100  80.0 2000.0  3.0  0.00  50.0 120.0   0  0    0   0   0    16  -2   3 00000 11111
 120  159  160  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 121  160    9  1.500  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 122    6  170  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 123   16  161  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 124  170  151  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     8   1   0 00000 11111
 125  161  139  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0  -6   0    -5   1   0 00000 11111
 126  151  169  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 127  139  162  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 128  169  168  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 129  162  163  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 130  168  167  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 131  163  164  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 132  167  166  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 133  164  165  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 134  166  165  0.200  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 135  165  166  0.200  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 136  165  164  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 137  166  167  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 138  164  163  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 139  167  168  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 140  163  162  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 141  168  169  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 142  162  139  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0  -6   0    -5   1   0 00000 11111
 143  169  151  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     8   1   0 00000 11111
 144  139  161  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 145  151  170  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 146  161   16  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 147  170    6  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 148    7  180  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 149   15  171  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 150  180  155  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0    12   1   0 00000 11111
 151  171  143  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     9   1   0 00000 11111
 152  155  179  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 153  143  172  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 154  179  178  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 155  172  173  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 156  178  177  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 157  173  174  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 158  177  176  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 159  174  175  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 160  176  175  0.200  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 161  175  176  0.200  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 162  175  174  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 163  176  177  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 164  174  173  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 165  177  178  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 166  173  172  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 167  178  179  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 168  172  143  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     9   1   0 00000 11111
 169  179  155  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0    12   1   0 00000 11111
 170  143  171  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 171  155  180  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 172  171   15  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 173  180    7  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 174    8  190  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 175   14  181  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 176  190  159  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0    16   1   0 00000 11111
 177  181  147  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0    13   1   0 00000 11111
 178  159  189  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 179  147  182  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 180  189  188  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 181  182  183  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 182  188  187  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 183  183  184  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 184  187  186  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 185  184  185  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 186  186  185  0.200  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 187  185  186  0.200  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 188  185  184  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 189  186  187  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 190  184  183  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 191  187  188  0.300  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 192  183  182  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 193  188  189  0.400  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 194  182  147  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0    13   1   0 00000 11111
 195  189  159  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0    16   1   0 00000 11111
 196  147  181  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 197  159  190  0.100  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 198  181   14  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 199  190    8  0.900  80.0 2000.0  2.0  0.00  50.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 200   12  183  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 201  183  193  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 202  193  173  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 203    2  163  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 204  173  192  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 205  163  192  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 206  192  163  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 207  192  173  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 208  163    2  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 209  173  193  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 210  193  183  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 211  183   12  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 212   10  188  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 213  188  196  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 214  196  178  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 215    4  168  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 10000 11111
 216  178  195  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 217  168  195  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 10000 11111
 218  195  168  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
 219  195  178  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 10000 11111
 220  168    4  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
 221  178  196  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 10000 11111
 222  196  188  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 10000 11111
 223  188   10  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 10000 11111
-224  200  195  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-225  141  199  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
-226  195  192  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-227  192  195  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-228  199  141  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-229  195  200  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
-230  157  198  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
-231  145  197  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
-232  198  196  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-233  197  193  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-234  196  193  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-235  193  196  1.000  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-236  193  197  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
-237  196  198  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
-238  197  145  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-239  198  157  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-240  199  192  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-241  192  199  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111
-242  200  153  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0 10001   0   0 00000 11111
-243  153  200  0.250  60.0 1600.0  1.0  0.00  40.0 120.0   0  0    0   0   0     0   0   0 00000 11111

